,Interest,Week
0,-0.893614719322,2004-01-04 - 2004-01-10
1,1.39508201412,2004-01-11 - 2004-01-17
2,1.39508201412,2004-01-18 - 2004-01-24
3,1.39508201412,2004-01-25 - 2004-01-31
4,1.50406757285,2004-02-01 - 2004-02-07
5,2.48493760147,2004-02-08 - 2004-02-14
6,1.28609645538,2004-02-15 - 2004-02-21
7,5.64551880478,2004-02-22 - 2004-02-28
8,10.0049411542,2004-02-29 - 2004-03-06
9,3.13885095388,2004-03-07 - 2004-03-13
10,3.13885095388,2004-03-14 - 2004-03-20
11,3.13885095388,2004-03-21 - 2004-03-27
12,1.17711089664,2004-03-28 - 2004-04-03
13,1.39508201412,2004-04-04 - 2004-04-10
14,2.81189427767,2004-04-11 - 2004-04-17
15,1.06812533791,2004-04-18 - 2004-04-24
16,3.13885095388,2004-04-25 - 2004-05-01
17,4.11972098249,2004-05-02 - 2004-05-08
18,1.72203869032,2004-05-09 - 2004-05-15
19,1.06812533791,2004-05-16 - 2004-05-22
20,3.02986539514,2004-05-23 - 2004-05-29
21,1.17711089664,2004-05-30 - 2004-06-05
22,3.02986539514,2004-06-06 - 2004-06-12
23,1.06812533791,2004-06-13 - 2004-06-19
24,3.13885095388,2004-06-20 - 2004-06-26
25,1.17711089664,2004-06-27 - 2004-07-03
26,1.28609645538,2004-07-04 - 2004-07-10
27,1.50406757285,2004-07-11 - 2004-07-17
28,1.17711089664,2004-07-18 - 2004-07-24
29,1.17711089664,2004-07-25 - 2004-07-31
30,3.24783651261,2004-08-01 - 2004-08-07
31,2.04899536653,2004-08-08 - 2004-08-14
32,2.04899536653,2004-08-15 - 2004-08-21
33,0.959139779175,2004-08-22 - 2004-08-28
34,0.959139779175,2004-08-29 - 2004-09-04
35,2.81189427767,2004-09-05 - 2004-09-11
36,1.72203869032,2004-09-12 - 2004-09-18
37,0.85015422044,2004-09-19 - 2004-09-25
38,3.13885095388,2004-09-26 - 2004-10-02
39,0.85015422044,2004-10-03 - 2004-10-09
40,3.24783651261,2004-10-10 - 2004-10-16
41,0.741168661705,2004-10-17 - 2004-10-23
42,1.06812533791,2004-10-24 - 2004-10-30
43,2.48493760147,2004-10-31 - 2004-11-06
44,1.50406757285,2004-11-07 - 2004-11-13
45,4.66464877617,2004-11-14 - 2004-11-20
46,0.741168661705,2004-11-21 - 2004-11-27
47,1.72203869032,2004-11-28 - 2004-12-04
48,0.741168661705,2004-12-05 - 2004-12-11
49,1.72203869032,2004-12-12 - 2004-12-18
50,0.959139779175,2004-12-19 - 2004-12-25
51,0.741168661705,2004-12-26 - 2005-01-01
52,0.741168661705,2005-01-02 - 2005-01-08
53,0.63218310297,2005-01-09 - 2005-01-15
54,2.04899536653,2005-01-16 - 2005-01-22
55,0.523197544234,2005-01-23 - 2005-01-29
56,0.523197544234,2005-01-30 - 2005-02-05
57,3.46580763008,2005-02-06 - 2005-02-12
58,0.523197544234,2005-02-13 - 2005-02-19
59,0.63218310297,2005-02-20 - 2005-02-26
60,1.50406757285,2005-02-27 - 2005-03-05
61,0.959139779175,2005-03-06 - 2005-03-12
62,0.959139779175,2005-03-13 - 2005-03-19
63,1.06812533791,2005-03-20 - 2005-03-26
64,1.28609645538,2005-03-27 - 2005-04-02
65,1.06812533791,2005-04-03 - 2005-04-09
66,1.72203869032,2005-04-10 - 2005-04-16
67,3.13885095388,2005-04-17 - 2005-04-23
68,0.414211985499,2005-04-24 - 2005-04-30
69,0.741168661705,2005-05-01 - 2005-05-07
70,1.06812533791,2005-05-08 - 2005-05-14
71,0.414211985499,2005-05-15 - 2005-05-21
72,0.414211985499,2005-05-22 - 2005-05-28
73,2.37595204273,2005-05-29 - 2005-06-04
74,4.88261989364,2005-06-05 - 2005-06-11
75,0.414211985499,2005-06-12 - 2005-06-18
76,0.414211985499,2005-06-19 - 2005-06-25
77,0.414211985499,2005-06-26 - 2005-07-02
78,0.414211985499,2005-07-03 - 2005-07-09
79,2.15798092526,2005-07-10 - 2005-07-16
80,0.414211985499,2005-07-17 - 2005-07-23
81,0.414211985499,2005-07-24 - 2005-07-30
82,3.02986539514,2005-07-31 - 2005-08-06
83,0.414211985499,2005-08-07 - 2005-08-13
84,1.06812533791,2005-08-14 - 2005-08-20
85,0.305226426764,2005-08-21 - 2005-08-27
86,0.305226426764,2005-08-28 - 2005-09-03
87,0.85015422044,2005-09-04 - 2005-09-10
88,1.39508201412,2005-09-11 - 2005-09-17
89,0.63218310297,2005-09-18 - 2005-09-24
90,0.196240868029,2005-09-25 - 2005-10-01
91,0.196240868029,2005-10-02 - 2005-10-08
92,0.196240868029,2005-10-09 - 2005-10-15
93,0.196240868029,2005-10-16 - 2005-10-22
94,1.28609645538,2005-10-23 - 2005-10-29
95,0.196240868029,2005-10-30 - 2005-11-05
96,1.61305313159,2005-11-06 - 2005-11-12
97,1.17711089664,2005-11-13 - 2005-11-19
98,2.266966484,2005-11-20 - 2005-11-26
99,0.087255309294,2005-11-27 - 2005-12-03
100,0.414211985499,2005-12-04 - 2005-12-10
101,0.85015422044,2005-12-11 - 2005-12-17
102,1.39508201412,2005-12-18 - 2005-12-24
103,0.414211985499,2005-12-25 - 2005-12-31
104,1.17711089664,2006-01-01 - 2006-01-07
105,2.04899536653,2006-01-08 - 2006-01-14
106,0.523197544234,2006-01-15 - 2006-01-21
107,0.523197544234,2006-01-22 - 2006-01-28
108,-0.021730249441,2006-01-29 - 2006-02-04
109,2.70290871894,2006-02-05 - 2006-02-11
110,0.85015422044,2006-02-12 - 2006-02-18
111,-0.021730249441,2006-02-19 - 2006-02-25
112,-0.021730249441,2006-02-26 - 2006-03-04
113,0.85015422044,2006-03-05 - 2006-03-11
114,2.5939231602,2006-03-12 - 2006-03-18
