,Interest,Week
0,-1.83666113863,2004-01-04 - 2004-01-10
1,1.0990495113,2004-01-11 - 2004-01-17
2,1.0990495113,2004-01-18 - 2004-01-24
3,1.0990495113,2004-01-25 - 2004-01-31
4,1.23249090448,2004-02-01 - 2004-02-07
5,0.965608118126,2004-02-08 - 2004-02-14
6,0.965608118126,2004-02-15 - 2004-02-21
7,0.965608118126,2004-02-22 - 2004-02-28
8,2.70034622945,2004-02-29 - 2004-03-06
9,11.5074781793,2004-03-07 - 2004-03-13
10,3.50099458852,2004-03-14 - 2004-03-20
11,3.36755319535,2004-03-21 - 2004-03-27
12,0.832166724947,2004-03-28 - 2004-04-03
13,1.0990495113,2004-04-04 - 2004-04-10
14,2.83378762263,2004-04-11 - 2004-04-17
15,3.23411180217,2004-04-18 - 2004-04-24
16,0.698725331768,2004-04-25 - 2004-05-01
17,0.698725331768,2004-05-02 - 2004-05-08
18,0.698725331768,2004-05-09 - 2004-05-15
19,0.698725331768,2004-05-16 - 2004-05-22
20,0.698725331768,2004-05-23 - 2004-05-29
21,0.832166724947,2004-05-30 - 2004-06-05
22,0.698725331768,2004-06-06 - 2004-06-12
23,0.698725331768,2004-06-13 - 2004-06-19
24,0.698725331768,2004-06-20 - 2004-06-26
25,2.03313926356,2004-06-27 - 2004-07-03
26,3.36755319535,2004-07-04 - 2004-07-10
27,1.23249090448,2004-07-11 - 2004-07-17
28,0.832166724947,2004-07-18 - 2004-07-24
29,0.832166724947,2004-07-25 - 2004-07-31
30,0.832166724947,2004-08-01 - 2004-08-07
31,3.23411180217,2004-08-08 - 2004-08-14
32,0.565283938589,2004-08-15 - 2004-08-21
33,0.565283938589,2004-08-22 - 2004-08-28
34,0.565283938589,2004-08-29 - 2004-09-04
35,0.565283938589,2004-09-05 - 2004-09-11
36,0.43184254541,2004-09-12 - 2004-09-18
37,1.49937369084,2004-09-19 - 2004-09-25
38,0.298401152231,2004-09-26 - 2004-10-02
39,0.298401152231,2004-10-03 - 2004-10-09
40,0.832166724947,2004-10-10 - 2004-10-16
41,2.43346344309,2004-10-17 - 2004-10-23
42,1.89969787038,2004-10-24 - 2004-10-30
43,1.36593229766,2004-10-31 - 2004-11-06
44,1.23249090448,2004-11-07 - 2004-11-13
45,1.7662564772,2004-11-14 - 2004-11-20
46,0.298401152231,2004-11-21 - 2004-11-27
47,0.164959759052,2004-11-28 - 2004-12-04
48,0.164959759052,2004-12-05 - 2004-12-11
49,0.164959759052,2004-12-12 - 2004-12-18
50,0.565283938589,2004-12-19 - 2004-12-25
51,0.965608118126,2004-12-26 - 2005-01-01
52,3.23411180217,2005-01-02 - 2005-01-08
53,0.0315183658735,2005-01-09 - 2005-01-15
54,0.43184254541,2005-01-16 - 2005-01-22
55,0.965608118126,2005-01-23 - 2005-01-29
56,2.70034622945,2005-01-30 - 2005-02-05
57,0.965608118126,2005-02-06 - 2005-02-12
58,0.0315183658735,2005-02-13 - 2005-02-19
59,0.0315183658735,2005-02-20 - 2005-02-26
