,Interest,Week
0,-2.20842445911,2004-01-04 - 2004-01-10
1,-0.618261292527,2004-01-11 - 2004-01-17
2,-0.300228659211,2004-01-18 - 2004-01-24
3,-1.25432655916,2004-01-25 - 2004-01-31
4,0.176820290762,2004-02-01 - 2004-02-07
5,-1.01580208417,2004-02-08 - 2004-02-14
6,1.44895082403,2004-02-15 - 2004-02-21
7,1.3694426657,2004-02-22 - 2004-02-28
8,3.19813030726,2004-02-29 - 2004-03-06
9,-2.04940814245,2004-03-07 - 2004-03-13
10,0.176820290762,2004-03-14 - 2004-03-20
11,1.52845898235,2004-03-21 - 2004-03-27
12,-1.25432655916,2004-03-28 - 2004-04-03
13,-0.0617041842246,2004-04-04 - 2004-04-10
14,-1.01580208417,2004-04-11 - 2004-04-17
15,0.892393715723,2004-04-18 - 2004-04-24
16,-0.618261292527,2004-04-25 - 2004-05-01
17,0.494852924078,2004-05-02 - 2004-05-08
18,-0.697769450856,2004-05-09 - 2004-05-15
19,-0.37973681754,2004-05-16 - 2004-05-22
20,0.256328449091,2004-05-23 - 2004-05-29
21,0.733377399065,2004-05-30 - 2004-06-05
22,-1.49285103415,2004-06-06 - 2004-06-12
23,0.415344765749,2004-06-13 - 2004-06-19
24,-1.0953102425,2004-06-20 - 2004-06-26
25,-1.57235919247,2004-06-27 - 2004-07-03
26,-1.33383471749,2004-07-04 - 2004-07-10
27,-1.33383471749,2004-07-11 - 2004-07-17
28,-1.57235919247,2004-07-18 - 2004-07-24
29,-0.220720500882,2004-07-25 - 2004-07-31
30,-0.538753134198,2004-08-01 - 2004-08-07
31,-1.0953102425,2004-08-08 - 2004-08-14
32,-0.936293925843,2004-08-15 - 2004-08-21
33,-1.33383471749,2004-08-22 - 2004-08-28
34,0.494852924078,2004-08-29 - 2004-09-04
35,-1.89039182579,2004-09-05 - 2004-09-11
36,-1.41334287582,2004-09-12 - 2004-09-18
37,0.176820290762,2004-09-19 - 2004-09-25
38,-0.538753134198,2004-09-26 - 2004-10-02
39,-0.538753134198,2004-10-03 - 2004-10-09
40,1.60796714068,2004-10-10 - 2004-10-16
41,0.0178039741043,2004-10-17 - 2004-10-23
42,-1.96989998412,2004-10-24 - 2004-10-30
43,-0.697769450856,2004-10-31 - 2004-11-06
44,0.812885557394,2004-11-07 - 2004-11-13
45,0.256328449091,2004-11-14 - 2004-11-20
46,-0.0617041842246,2004-11-21 - 2004-11-27
47,0.733377399065,2004-11-28 - 2004-12-04
48,-0.697769450856,2004-12-05 - 2004-12-11
49,-0.220720500882,2004-12-12 - 2004-12-18
50,-1.81088366746,2004-12-19 - 2004-12-25
51,-3.32153867571,2004-12-26 - 2005-01-01
52,0.574361082407,2005-01-02 - 2005-01-08
53,1.68747529901,2005-01-09 - 2005-01-15
54,1.13091819071,2005-01-16 - 2005-01-22
55,0.415344765749,2005-01-23 - 2005-01-29
56,0.0178039741043,2005-01-30 - 2005-02-05
57,-1.01580208417,2005-02-06 - 2005-02-12
58,0.892393715723,2005-02-13 - 2005-02-19
59,-0.141212342554,2005-02-20 - 2005-02-26
60,1.60796714068,2005-02-27 - 2005-03-05
61,-1.0953102425,2005-03-06 - 2005-03-12
62,1.52845898235,2005-03-13 - 2005-03-19
63,0.256328449091,2005-03-20 - 2005-03-26
64,0.0973121324333,2005-03-27 - 2005-04-02
65,0.33583660742,2005-04-03 - 2005-04-09
66,0.892393715723,2005-04-10 - 2005-04-16
67,0.415344765749,2005-04-17 - 2005-04-23
68,0.176820290762,2005-04-24 - 2005-04-30
69,1.52845898235,2005-05-01 - 2005-05-07
70,0.812885557394,2005-05-08 - 2005-05-14
71,-1.17481840083,2005-05-15 - 2005-05-21
72,-1.57235919247,2005-05-22 - 2005-05-28
73,0.33583660742,2005-05-29 - 2005-06-04
74,-0.777277609185,2005-06-05 - 2005-06-11
75,-1.0953102425,2005-06-12 - 2005-06-18
76,-0.459244975869,2005-06-19 - 2005-06-25
77,0.415344765749,2005-06-26 - 2005-07-02
78,-0.459244975869,2005-07-03 - 2005-07-09
79,-1.33383471749,2005-07-10 - 2005-07-16
80,-0.856785767514,2005-07-17 - 2005-07-23
81,-0.37973681754,2005-07-24 - 2005-07-30
82,-0.856785767514,2005-07-31 - 2005-08-06
83,-1.57235919247,2005-08-07 - 2005-08-13
84,-1.25432655916,2005-08-14 - 2005-08-20
85,0.892393715723,2005-08-21 - 2005-08-27
86,0.256328449091,2005-08-28 - 2005-09-03
87,-1.0953102425,2005-09-04 - 2005-09-10
88,0.494852924078,2005-09-11 - 2005-09-17
89,-1.57235919247,2005-09-18 - 2005-09-24
90,-0.697769450856,2005-09-25 - 2005-10-01
91,0.176820290762,2005-10-02 - 2005-10-08
92,2.08501609066,2005-10-09 - 2005-10-15
93,-0.618261292527,2005-10-16 - 2005-10-22
94,-0.856785767514,2005-10-23 - 2005-10-29
95,-0.697769450856,2005-10-30 - 2005-11-05
96,-0.459244975869,2005-11-06 - 2005-11-12
97,-1.49285103415,2005-11-13 - 2005-11-19
98,0.176820290762,2005-11-20 - 2005-11-26
99,0.574361082407,2005-11-27 - 2005-12-03
100,-0.300228659211,2005-12-04 - 2005-12-10
101,-0.697769450856,2005-12-11 - 2005-12-17
102,-2.60596525075,2005-12-18 - 2005-12-24
103,-1.6518673508,2005-12-25 - 2005-12-31
104,0.574361082407,2006-01-01 - 2006-01-07
105,-0.459244975869,2006-01-08 - 2006-01-14
106,-0.618261292527,2006-01-15 - 2006-01-21
107,-1.81088366746,2006-01-22 - 2006-01-28
108,-0.300228659211,2006-01-29 - 2006-02-04
109,-0.697769450856,2006-02-05 - 2006-02-11
110,-0.538753134198,2006-02-12 - 2006-02-18
111,-1.41334287582,2006-02-19 - 2006-02-25
112,-1.01580208417,2006-02-26 - 2006-03-04
113,-0.777277609185,2006-03-05 - 2006-03-11
114,-0.856785767514,2006-03-12 - 2006-03-18
115,-0.936293925843,2006-03-19 - 2006-03-25
116,0.176820290762,2006-03-26 - 2006-04-01
117,-0.777277609185,2006-04-02 - 2006-04-08
118,-0.538753134198,2006-04-09 - 2006-04-15
119,-1.17481840083,2006-04-16 - 2006-04-22
120,-0.300228659211,2006-04-23 - 2006-04-29
121,0.574361082407,2006-04-30 - 2006-05-06
122,0.176820290762,2006-05-07 - 2006-05-13
123,-0.37973681754,2006-05-14 - 2006-05-20
124,-0.697769450856,2006-05-21 - 2006-05-27
125,-1.0953102425,2006-05-28 - 2006-06-03
126,-0.538753134198,2006-06-04 - 2006-06-10
127,-1.33383471749,2006-06-11 - 2006-06-17
128,-0.777277609185,2006-06-18 - 2006-06-24
