,Interest,Week
0,3.42464998343,2004-01-04 - 2004-01-10
1,3.0261126579,2004-01-11 - 2004-01-17
2,-0.494300384329,2004-01-18 - 2004-01-24
3,0.634888704687,2004-01-25 - 2004-01-31
4,0.435620041919,2004-02-01 - 2004-02-07
5,1.36554046817,2004-02-08 - 2004-02-14
6,2.02976934406,2004-02-15 - 2004-02-21
7,1.63123201852,2004-02-22 - 2004-02-28
8,0.834157367454,2004-02-29 - 2004-03-06
9,1.1662718054,2004-03-07 - 2004-03-13
10,1.83050068129,2004-03-14 - 2004-03-20
11,3.42464998343,2004-03-21 - 2004-03-27
12,1.43196335576,2004-03-28 - 2004-04-03
13,1.43196335576,2004-04-04 - 2004-04-10
14,3.75676442138,2004-04-11 - 2004-04-17
15,0.900580255043,2004-04-18 - 2004-04-24
16,0.568465817097,2004-04-25 - 2004-05-01
17,2.02976934406,2004-05-02 - 2004-05-08
18,-0.494300384329,2004-05-09 - 2004-05-15
19,-0.494300384329,2004-05-16 - 2004-05-22
20,0.834157367454,2004-05-23 - 2004-05-29
21,-1.2913750354,2004-05-30 - 2004-06-05
22,-1.15852926022,2004-06-06 - 2004-06-12
23,-1.82275813611,2004-06-13 - 2004-06-19
24,-1.49064369817,2004-06-20 - 2004-06-26
25,-0.0957630587942,2004-06-27 - 2004-07-03
26,-0.759991934686,2004-07-04 - 2004-07-10
27,-1.62348947334,2004-07-11 - 2004-07-17
28,-1.82275813611,2004-07-18 - 2004-07-24
29,-1.2913750354,2004-07-25 - 2004-07-31
30,-1.09210637263,2004-08-01 - 2004-08-07
31,0.236351379152,2004-08-08 - 2004-08-14
32,-0.826414822275,2004-08-15 - 2004-08-21
33,-0.228608833973,2004-08-22 - 2004-08-28
34,0.967003142632,2004-08-29 - 2004-09-04
35,0.302774266741,2004-09-05 - 2004-09-11
36,-1.68991236093,2004-09-12 - 2004-09-18
37,-0.494300384329,2004-09-19 - 2004-09-25
38,0.701311592276,2004-09-26 - 2004-10-02
39,3.6239186462,2004-10-03 - 2004-10-09
40,-0.029340171205,2004-10-10 - 2004-10-16
41,-0.295031721562,2004-10-17 - 2004-10-23
42,0.435620041919,2004-10-24 - 2004-10-30
43,1.43196335576,2004-10-31 - 2004-11-06
44,1.69765490611,2004-11-07 - 2004-11-13
45,2.22903800683,2004-11-14 - 2004-11-20
46,0.302774266741,2004-11-21 - 2004-11-27
47,2.22903800683,2004-11-28 - 2004-12-04
48,3.6239186462,2004-12-05 - 2004-12-11
49,-0.959260597453,2004-12-12 - 2004-12-18
50,-0.295031721562,2004-12-19 - 2004-12-25
51,-0.029340171205,2004-12-26 - 2005-01-01
52,1.96334645647,2005-01-02 - 2005-01-08
53,-1.09210637263,2005-01-09 - 2005-01-15
54,0.634888704687,2005-01-16 - 2005-01-22
55,2.02976934406,2005-01-23 - 2005-01-29
56,0.302774266741,2005-01-30 - 2005-02-05
57,1.89692356888,2005-02-06 - 2005-02-12
58,0.767734479865,2005-02-13 - 2005-02-19
59,-0.560723271918,2005-02-20 - 2005-02-26
60,-0.494300384329,2005-02-27 - 2005-03-05
61,0.36919715433,2005-03-06 - 2005-03-12
62,0.36919715433,2005-03-13 - 2005-03-19
63,0.169928491562,2005-03-20 - 2005-03-26
64,0.236351379152,2005-03-27 - 2005-04-02
65,1.23269469299,2005-04-03 - 2005-04-09
66,1.23269469299,2005-04-10 - 2005-04-16
67,1.29911758058,2005-04-17 - 2005-04-23
68,0.103505603973,2005-04-24 - 2005-04-30
69,0.834157367454,2005-05-01 - 2005-05-07
70,1.49838624335,2005-05-08 - 2005-05-14
71,1.29911758058,2005-05-15 - 2005-05-21
72,-0.162185946383,2005-05-22 - 2005-05-28
73,0.767734479865,2005-05-29 - 2005-06-04
74,-0.693569047097,2005-06-05 - 2005-06-11
75,-1.75633524852,2005-06-12 - 2005-06-18
76,0.568465817097,2005-06-19 - 2005-06-25
77,0.302774266741,2005-06-26 - 2005-07-02
78,-2.22129546165,2005-07-03 - 2005-07-09
79,-0.162185946383,2005-07-10 - 2005-07-16
80,-1.55706658576,2005-07-17 - 2005-07-23
81,-1.09210637263,2005-07-24 - 2005-07-30
82,-1.22495214781,2005-07-31 - 2005-08-06
83,-0.42787749674,2005-08-07 - 2005-08-13
84,0.0370827163841,2005-08-14 - 2005-08-20
85,-0.627146159507,2005-08-21 - 2005-08-27
86,-0.826414822275,2005-08-28 - 2005-09-03
87,-0.029340171205,2005-09-04 - 2005-09-10
88,-1.2913750354,2005-09-11 - 2005-09-17
89,-0.162185946383,2005-09-18 - 2005-09-24
90,0.967003142632,2005-09-25 - 2005-10-01
91,-0.759991934686,2005-10-02 - 2005-10-08
92,2.22903800683,2005-10-09 - 2005-10-15
93,0.967003142632,2005-10-16 - 2005-10-22
94,1.36554046817,2005-10-23 - 2005-10-29
95,-1.15852926022,2005-10-30 - 2005-11-05
96,0.103505603973,2005-11-06 - 2005-11-12
97,-0.0957630587942,2005-11-13 - 2005-11-19
98,1.69765490611,2005-11-20 - 2005-11-26
99,1.36554046817,2005-11-27 - 2005-12-03
100,2.16261511924,2005-12-04 - 2005-12-10
101,1.1662718054,2005-12-11 - 2005-12-17
102,-0.959260597453,2005-12-18 - 2005-12-24
103,-2.22129546165,2005-12-25 - 2005-12-31
104,-1.22495214781,2006-01-01 - 2006-01-07
105,-0.560723271918,2006-01-08 - 2006-01-14
106,-0.295031721562,2006-01-15 - 2006-01-21
107,-0.029340171205,2006-01-22 - 2006-01-28
108,0.435620041919,2006-01-29 - 2006-02-04
109,-0.0957630587942,2006-02-05 - 2006-02-11
110,0.0370827163841,2006-02-12 - 2006-02-18
111,-0.42787749674,2006-02-19 - 2006-02-25
112,-0.162185946383,2006-02-26 - 2006-03-04
113,1.36554046817,2006-03-05 - 2006-03-11
114,1.69765490611,2006-03-12 - 2006-03-18
115,0.502042929508,2006-03-19 - 2006-03-25
116,0.302774266741,2006-03-26 - 2006-04-01
117,0.0370827163841,2006-04-02 - 2006-04-08
118,-0.361454609151,2006-04-09 - 2006-04-15
119,-1.09210637263,2006-04-16 - 2006-04-22
120,-0.0957630587942,2006-04-23 - 2006-04-29
121,1.96334645647,2006-04-30 - 2006-05-06
122,1.1662718054,2006-05-07 - 2006-05-13
123,0.834157367454,2006-05-14 - 2006-05-20
124,0.302774266741,2006-05-21 - 2006-05-27
125,0.236351379152,2006-05-28 - 2006-06-03
126,-0.560723271918,2006-06-04 - 2006-06-10
127,-1.42422081058,2006-06-11 - 2006-06-17
128,-1.09210637263,2006-06-18 - 2006-06-24
129,-1.8891810237,2006-06-25 - 2006-07-01
